TITLE,Sucrose_0.04M
668.2000,0.0121882
668.0000,0.0120997
667.8000,0.0118989
667.6000,0.0119679
667.4000,0.0121097
667.2000,0.0120951
667.0000,0.0119421
666.8000,0.012019
666.6000,0.0121468
666.4000,0.0121186
666.2000,0.0123062
666.0000,0.0123261
665.8000,0.01238
665.6000,0.012554
665.4000,0.0124906
665.2000,0.0123876
665.0000,0.0123889
664.8000,0.0124599
664.6000,0.0122952
664.4000,0.0123115
664.2000,0.0124262
664.0000,0.0123925
663.8000,0.0122666
663.6000,0.012265
663.4000,0.0122618
663.2000,0.012464
663.0000,0.0123901
662.8000,0.0122939
662.6000,0.0123871
662.4000,0.0125952
662.2000,0.0124701
662.0000,0.0125903
661.8000,0.0125877
661.6000,0.0124293
661.4000,0.012381
661.2000,0.0124192
661.0000,0.0123851
660.8000,0.0125165
660.6000,0.0125007
660.4000,0.0125319
660.2000,0.0126668
660.0000,0.012598
659.8000,0.0124135
659.6000,0.012628
659.4000,0.0126975
659.2000,0.0126158
659.0000,0.0125964
658.8000,0.012602
658.6000,0.0126236
658.4000,0.0124639
658.2000,0.0124818
658.0000,0.0126552
657.8000,0.0127701
657.6000,0.0129587
657.4000,0.0127625
657.2000,0.0127318
657.0000,0.0127309
656.8000,0.0127167
656.6000,0.0128387
656.4000,0.0125976
656.2000,0.0127311
656.0000,0.012898
655.8000,0.0127387
655.6000,0.0126248
655.4000,0.0127203
655.2000,0.012826
655.0000,0.0129118
654.8000,0.0128961
654.6000,0.0128199
654.4000,0.0127968
654.2000,0.012819
654.0000,0.0127476
653.8000,0.0130829
653.6000,0.0130539
653.4000,0.0127652
653.2000,0.012622
653.0000,0.0128779
652.8000,0.0129373
652.6000,0.0128863
652.4000,0.0129042
652.2000,0.0129689
652.0000,0.0130052
651.8000,0.0131768
651.6000,0.0130315
651.4000,0.0130384
651.2000,0.013161
650.9999,0.0130549
650.8000,0.0127783
650.6000,0.0128981
650.4000,0.0129945
650.2000,0.0131726
649.9999,0.0131669
649.8000,0.0131377
649.6000,0.0131679
649.4000,0.0131818
649.2000,0.0131799
648.9999,0.0131399
648.8000,0.0133901
648.6000,0.0133991
648.4000,0.0131344
648.2000,0.0132126
647.9999,0.0133357
647.8000,0.0132864
647.6000,0.0132308
647.4000,0.0131518
647.2000,0.0131536
646.9999,0.0131042
646.8000,0.0132467
646.6000,0.0133406
646.4000,0.0133102
646.2000,0.0131937
645.9999,0.0131234
645.8000,0.0131799
645.6000,0.013338
645.4000,0.0133114
645.2000,0.0133277
644.9999,0.0131792
644.8000,0.0131381
644.6000,0.0131861
644.4000,0.0132498
644.2000,0.0132932
643.9999,0.0132679
643.8000,0.0130978
643.6000,0.0132905
643.4000,0.0133528
643.2000,0.0132989
642.9999,0.0132221
642.8000,0.0132784
642.6000,0.0133801
642.4000,0.013391
642.2000,0.0132856
641.9999,0.0132985
641.8000,0.0131876
641.6000,0.0135013
641.4000,0.0136276
641.2000,0.0134635
640.9999,0.013396
640.8000,0.0133382
640.6000,0.0132705
640.4000,0.0134366
640.2000,0.0135512
639.9999,0.0135943
639.8000,0.0135588
639.6000,0.0135539
639.4000,0.0134796
639.2000,0.0133308
638.9999,0.0134035
638.8000,0.0136253
638.6000,0.0136315
638.4000,0.0135966
638.2000,0.0134938
637.9999,0.0134323
637.8000,0.0135266
637.6000,0.0135288
637.4000,0.0136759
637.2000,0.0137982
636.9999,0.013698
636.8000,0.0134926
636.6000,0.0134791
636.4000,0.0135042
636.2000,0.0137396
635.9999,0.0136205
635.8000,0.0133574
635.6000,0.0134326
635.4000,0.0136435
635.2000,0.0134921
634.9999,0.0136044
634.8000,0.0136123
634.6000,0.0136534
634.4000,0.0136619
634.2000,0.0137474
633.9999,0.0136325
633.8000,0.0135499
633.6000,0.0136322
633.4000,0.0137864
633.2000,0.0138495
632.9999,0.0139043
632.8000,0.0136776
632.6000,0.0135477
632.4000,0.0135271
632.2000,0.0136255
631.9999,0.013534
631.8000,0.0134872
631.6000,0.0136147
631.4000,0.0137717
631.2000,0.0137854
630.9999,0.0137752
630.8000,0.0137557
630.6000,0.0137147
630.4000,0.013769
630.2000,0.0137674
629.9999,0.0137881
629.8000,0.0138377
629.6000,0.0138247
629.4000,0.0137689
629.2000,0.0139143
628.9999,0.01402
628.8000,0.0138907
628.6000,0.0139076
628.4000,0.0138441
628.2000,0.0138276
627.9999,0.014059
627.8000,0.0139464
627.6000,0.0137079
627.4000,0.01393
627.2000,0.0140636
626.9999,0.0139309
626.8000,0.0139804
626.6000,0.013957
626.4000,0.0139613
626.2000,0.0138848
625.9999,0.0139572
625.8000,0.0138402
625.6000,0.0137656
625.4000,0.0137902
625.2000,0.0139056
624.9999,0.0138005
624.8000,0.0139676
624.6000,0.0141773
624.4000,0.0142305
624.2000,0.0140523
623.9999,0.0140026
623.8000,0.0139085
623.6000,0.0139503
623.4000,0.0139802
623.2000,0.014152
622.9999,0.0141079
622.8000,0.0139833
622.6000,0.0139825
622.4000,0.0140712
622.2000,0.0141264
621.9999,0.0141053
621.8000,0.0140869
621.6000,0.0141879
621.4000,0.0141582
621.2000,0.0142007
620.9999,0.0143449
620.8000,0.0143129
620.6000,0.014125
620.4000,0.0139546
620.2000,0.0140994
619.9999,0.0136223
619.8000,0.0137239
619.6000,0.0136281
619.4000,0.0135952
619.2000,0.0137228
618.9999,0.0136214
618.8000,0.0136968
618.6000,0.0138051
618.4000,0.0137163
618.2000,0.0135786
617.9999,0.0135613
617.8000,0.0135585
617.6000,0.0136492
617.4000,0.0137043
617.2000,0.0137324
616.9999,0.0136785
616.8000,0.0136567
616.6000,0.0136415
616.4000,0.0137263
616.2000,0.0138742
615.9999,0.0138763
615.8000,0.0138618
615.6000,0.0139988
615.4000,0.0137768
615.2000,0.0136372
614.9999,0.0136785
614.8000,0.0136193
614.6000,0.0137855
614.4000,0.0138229
614.2000,0.0137296
613.9999,0.0137371
613.8000,0.0136986
613.6000,0.0137511
613.4000,0.0137342
613.2000,0.013556
612.9999,0.0136563
612.8000,0.0135413
612.6000,0.0137547
612.4000,0.0138432
612.2000,0.0138601
611.9999,0.0136427
611.8000,0.0135598
611.6000,0.0138213
611.4000,0.0138079
611.2000,0.0135846
610.9999,0.0136797
610.8000,0.0137301
610.6000,0.0138775
610.4000,0.0139054
610.2000,0.0138077
609.9999,0.0134823
609.8000,0.0134879
609.6000,0.0136439
609.4000,0.013779
609.2000,0.0136206
608.9999,0.0138334
608.8000,0.0140162
608.6000,0.0139643
608.4000,0.0139263
608.2000,0.0140112
607.9999,0.0138945
607.8000,0.0138333
607.6000,0.013924
607.4000,0.0138662
607.2000,0.0137533
606.9999,0.0136272
606.8000,0.0137286
606.6000,0.0139098
606.4000,0.0136241
606.2000,0.0135094
605.9999,0.0138316
605.8000,0.0138566
605.6000,0.0137257
605.4000,0.0136442
605.2000,0.01385
604.9999,0.0139541
604.8000,0.0140057
604.6000,0.0139727
604.4000,0.0138586
604.2000,0.0137166
603.9999,0.0137808
603.8000,0.0138357
603.6000,0.0139984
603.4000,0.0139607
603.2000,0.0140219
602.9999,0.0140476
602.8000,0.0140233
602.6000,0.0140796
602.4000,0.0140166
602.2000,0.0137821
601.9999,0.0139069
601.8000,0.0140084
601.6000,0.0140628
601.4000,0.0139302
601.2000,0.0138875
600.9999,0.0139841
600.8000,0.0141332
600.6000,0.0140055
600.4000,0.013885
600.2000,0.0139971
599.9999,0.0140911
599.8000,0.0140409
599.6000,0.0141766
599.4000,0.0140677
599.2000,0.0141136
598.9999,0.0140751
598.8000,0.013868
598.6000,0.0138535
598.4000,0.0141317
598.2000,0.0142038
597.9999,0.0141552
597.8000,0.0140835
597.6000,0.0141603
597.4000,0.0142931
597.2000,0.0142018
596.9999,0.0141576
596.8000,0.0142477
596.6000,0.0143902
596.4000,0.0143042
596.2000,0.0144246
595.9999,0.0144837
595.8000,0.0144161
595.6000,0.0143532
595.4000,0.0142875
595.2000,0.0141936
594.9999,0.0141073
594.8000,0.0142189
594.6000,0.0144966
594.4000,0.0143718
594.2000,0.0142423
593.9999,0.014155
593.8000,0.0141376
593.6000,0.0141816
593.4000,0.0144034
593.2000,0.0144213
592.9999,0.0143899
592.8000,0.0142428
592.6000,0.0143068
592.4000,0.0145561
592.2000,0.0145049
591.9999,0.0142691
591.8000,0.0144408
591.6000,0.0144591
591.4000,0.0144318
591.2000,0.0143522
590.9999,0.0144033
590.8000,0.0144983
590.6000,0.0144727
590.4000,0.0143256
590.2000,0.0143045
589.9999,0.0142831
589.8000,0.0144096
589.6000,0.0144394
589.4000,0.0145252
589.2000,0.0144822
588.9999,0.0144425
588.8000,0.0145383
588.6000,0.0145595
588.4000,0.0144673
588.2000,0.0145034
587.9999,0.0145641
587.8000,0.0143498
587.6000,0.0142463
587.4000,0.0143651
587.2000,0.014468
586.9999,0.0145226
586.8000,0.0144912
586.6000,0.0143066
586.4000,0.0143633
586.2000,0.0144548
585.9999,0.0145094
585.8000,0.0143317
585.6000,0.0143877
585.4000,0.0146434
585.2000,0.0146009
584.9999,0.0145037
584.8000,0.014574
584.6000,0.0144392
584.4000,0.0145871
584.2000,0.0145415
583.9999,0.0145056
583.8000,0.0144078
583.6000,0.0144483
583.4000,0.0145806
583.2000,0.0146707
582.9999,0.0145852
582.8000,0.0144661
582.6000,0.0143578
582.4000,0.014485
582.2000,0.0146002
581.9999,0.0144855
581.8000,0.014463
581.6000,0.0145054
581.4000,0.0144119
581.2000,0.0144755
580.9999,0.0144443
580.8000,0.0145931
580.6000,0.0145945
580.4000,0.0146403
580.2000,0.0147173
579.9999,0.0146511
579.8000,0.0145745
579.6000,0.0146061
579.4000,0.0146743
579.2000,0.014671
578.9999,0.0146045
578.8000,0.014621
578.6000,0.0146007
578.4000,0.0145242
578.2000,0.0146055
577.9999,0.0146333
577.8000,0.0146559
577.6000,0.0145322
577.4000,0.0144808
577.2000,0.0145422
576.9999,0.0146775
576.8000,0.0147359
576.6000,0.0146974
576.4000,0.0146616
576.2000,0.0147331
575.9999,0.0146749
575.8000,0.0147566
575.6000,0.0146361
575.4000,0.0147017
575.2000,0.0146796
574.9999,0.014614
574.8000,0.0147568
574.6000,0.0147043
574.4000,0.0144898
574.2000,0.0146057
573.9999,0.0146188
573.8000,0.0146083
573.6000,0.0144778
573.4000,0.0146187
573.2000,0.0146358
572.9999,0.0145704
572.8000,0.0145507
572.6000,0.0145851
572.4000,0.0146352
572.2000,0.0147956
571.9999,0.014705
571.8000,0.0144946
571.6000,0.0145685
571.4000,0.0147229
571.2000,0.01468
570.9999,0.0146417
570.8000,0.0147964
570.6000,0.0149323
570.4000,0.0148895
570.2000,0.0149065
569.9999,0.0149124
569.8000,0.0147419
569.6000,0.014508
569.4000,0.0145858
569.2000,0.0147713
568.9999,0.0147698
568.8000,0.0147694
568.6000,0.0146522
568.4000,0.0147174
568.2000,0.014717
567.9999,0.0146013
567.8000,0.0146717
567.6000,0.0148352
567.4000,0.0147904
567.2000,0.0147465
566.9999,0.0147525
566.8000,0.0150094
566.6000,0.0149501
566.4000,0.0147607
566.2000,0.0148027
565.9999,0.0148165
565.8000,0.0146987
565.6000,0.0147929
565.4000,0.0148161
565.2000,0.0147452
564.9999,0.0145226
564.8000,0.0147642
564.6000,0.0150388
564.4000,0.0148682
564.2000,0.0146771
563.9999,0.014697
563.8000,0.014724
563.6000,0.0148801
563.4000,0.0147824
563.2000,0.0147619
562.9999,0.0147898
562.8000,0.0147638
562.6000,0.0147712
562.4000,0.0146556
562.2000,0.0145954
561.9999,0.0148776
561.8000,0.0148314
561.6000,0.0148823
561.4000,0.0148169
561.2000,0.0147866
560.9999,0.0150162
560.8000,0.0148618
560.6000,0.0147064
560.4000,0.0147575
560.2000,0.0148587
559.9999,0.0148138
559.8000,0.0148685
559.6000,0.0148597
559.4000,0.0148049
559.2000,0.0149453
558.9999,0.0148461
558.8000,0.014844
558.6000,0.0149767
558.4000,0.0149605
558.2000,0.0150568
557.9999,0.0150647
557.8000,0.0150289
557.6000,0.0149589
557.4000,0.0149735
557.2000,0.0149057
556.9999,0.0149579
556.8000,0.0149048
556.6000,0.0150333
556.4000,0.0150435
556.2000,0.0149427
555.9999,0.0148212
555.8000,0.0149645
555.6000,0.0151449
555.4000,0.0149081
555.2000,0.0146497
554.9999,0.0148577
554.8000,0.014948
554.6000,0.0150055
554.4000,0.0148905
554.2000,0.0148415
553.9999,0.0147286
553.8000,0.0147071
553.6000,0.0146456
553.4000,0.0146885
553.2000,0.014873
552.9999,0.0148685
552.8000,0.0148296
552.6000,0.0149055
552.4000,0.0148797
552.2000,0.0150278
551.9999,0.0150183
551.8000,0.0150957
551.6000,0.015267
551.4000,0.0150182
551.2000,0.0148303
550.9999,0.0150085
550.8000,0.0148769
550.6000,0.0147537
550.4000,0.0149694
550.2000,0.0150426
549.9999,0.0150556
549.8000,0.0148413
549.6000,0.0148748
549.4000,0.0149868
549.2000,0.0149243
548.9999,0.0148945
548.8000,0.015003
548.6000,0.0150141
548.4000,0.0148394
548.2000,0.014801
547.9999,0.0149831
547.8000,0.0149271
547.6000,0.0149957
547.4000,0.0149711
547.2000,0.0150351
546.9999,0.0150552
546.8000,0.0149158
546.6000,0.0147354
546.4000,0.0148596
546.2000,0.015041
545.9999,0.0151199
545.8000,0.0149325
545.6000,0.0149013
545.4000,0.0149036
545.2000,0.0148833
544.9999,0.0148348
544.8000,0.0148744
544.6000,0.0148933
544.4000,0.0149506
544.2000,0.0149756
543.9999,0.0148791
543.8000,0.0147626
543.6000,0.0149376
543.4000,0.0150068
543.2000,0.0150634
542.9999,0.0151583
542.8000,0.0149081
542.6000,0.0148663
542.4000,0.0150582
542.2000,0.0149497
541.9999,0.014784
541.8000,0.0148791
541.6000,0.0149606
541.4000,0.0148653
541.2000,0.0149005
540.9999,0.0148623
540.8000,0.0147869
540.6000,0.0148601
540.4000,0.0148681
540.2000,0.0148191
539.9999,0.0149862
539.8000,0.0149935
539.6000,0.0146876
539.4000,0.0149177
539.2000,0.0151759
538.9999,0.0150088
538.8000,0.014884
538.6000,0.0149363
538.4000,0.0148201
538.2000,0.0148212
537.9999,0.0148923
537.8000,0.0149822
537.6000,0.0150192
537.4000,0.0151094
537.2000,0.0148397
536.9999,0.0146421
536.8000,0.0147966
536.6000,0.0149357
536.4000,0.0147906
536.2000,0.0148036
535.9999,0.014912
535.8000,0.014971
535.6000,0.0147591
535.4000,0.0148691
535.2000,0.0149874
534.9999,0.0150546
534.8000,0.0152023
534.6000,0.0152226
534.4000,0.0151602
534.2000,0.0151532
533.9999,0.0150087
533.8000,0.0148972
533.6000,0.0149127
533.4000,0.0150741
533.2000,0.0151089
532.9999,0.0150362
532.8000,0.015128
532.6000,0.0152727
532.4000,0.0151836
532.2000,0.0150309
531.9999,0.0149987
531.8000,0.0148824
531.6000,0.0150899
531.4000,0.0151466
531.2000,0.0151253
530.9999,0.0151568
530.8000,0.0150691
530.6000,0.0152118
530.4000,0.0153552
530.2000,0.0152432
529.9999,0.0151425
529.8000,0.0151389
529.6000,0.0151925
529.4000,0.0152765
529.2000,0.0154738
528.9999,0.0153801
528.8000,0.0150892
528.6000,0.0151583
528.4000,0.0154251
528.2000,0.0152538
527.9999,0.0151869
527.8000,0.0152332
527.6000,0.0152315
527.4000,0.0151342
527.2000,0.0152428
526.9999,0.0152603
526.8000,0.0152684
526.6000,0.0152292
526.4000,0.0152778
526.2000,0.0153817
525.9999,0.0155064
525.8000,0.0154931
525.6000,0.0154148
525.4000,0.0153118
525.2000,0.0153721
524.9999,0.0153678
524.8000,0.015304
524.6000,0.0154001
524.4000,0.0155507
524.2000,0.015406
523.9999,0.0153143
523.8000,0.0154649
523.6000,0.015562
523.4000,0.0154725
523.2000,0.0154791
522.9999,0.0154618
522.8000,0.0155038
522.6000,0.0155835
522.4000,0.0154313
522.2000,0.0155539
521.9999,0.0156691
521.8000,0.0156734
521.6000,0.0156309
521.4000,0.0156085
521.2000,0.0157389
520.9999,0.0157127
520.8000,0.0154321
520.6000,0.0155602
520.4000,0.0156225
520.2000,0.0155935
519.9999,0.0156434
519.8000,0.0157176
519.6000,0.0157264
519.4000,0.015609
519.2000,0.0155551
518.9999,0.0157748
518.8000,0.0159481
518.6000,0.0159373
518.4000,0.015765
518.2000,0.0157814
517.9999,0.0158017
517.8000,0.0158719
517.6000,0.0157414
517.4000,0.0158544
517.2000,0.0161168
516.9999,0.0160872
516.8000,0.0159654
516.6000,0.0159341
516.4000,0.0159392
516.2000,0.0160698
515.9999,0.0158816
515.8000,0.0158044
515.6000,0.0160015
515.4000,0.0160076
515.2000,0.0158938
514.9999,0.0159782
514.8000,0.0159709
514.6000,0.015926
514.4000,0.0159525
514.2000,0.0159758
513.9999,0.0160329
513.8000,0.0157989
513.6000,0.0155747
513.4000,0.0157269
513.2000,0.0158305
512.9999,0.0159405
512.8000,0.0160306
512.6000,0.0160189
512.4000,0.0160946
512.2000,0.01609
512.0000,0.0159781
511.8000,0.0160257
511.6000,0.0159914
511.4000,0.0160163
511.2000,0.0161198
511.0000,0.0160918
510.8000,0.0162037
510.6000,0.0159301
510.4000,0.0158549
510.2000,0.015839
510.0000,0.0165515
509.8000,0.0165517
509.6000,0.0166042
509.4000,0.0165372
509.2000,0.0164661
509.0000,0.0165125
508.8000,0.0166416
508.6000,0.0164611
508.4000,0.0165195
508.2000,0.016606
508.0000,0.0168082
507.8000,0.0169103
507.6000,0.0166512
507.4000,0.0166321
507.2000,0.0167208
507.0000,0.0166826
506.8000,0.0168473
506.6000,0.016774
506.4000,0.0165537
506.2000,0.0166063
506.0000,0.0167232
505.8000,0.0167183
505.6000,0.0167529
505.4000,0.0169717
505.2000,0.0170507
505.0000,0.0170003
504.8000,0.0168994
504.6000,0.0168711
504.4000,0.0168908
504.2000,0.0169064
504.0000,0.0169122
503.8000,0.0169773
503.6000,0.0170482
503.4000,0.0171598
503.2000,0.0172529
503.0000,0.0173262
502.8000,0.0170888
502.6000,0.0170886
502.4000,0.0172127
502.2000,0.0171522
502.0000,0.0172194
501.8000,0.0171567
501.6000,0.0169952
501.4000,0.0170911
501.2000,0.0172217
501.0000,0.0173552
500.8000,0.0171719
500.6000,0.0169841
500.4000,0.0172038
500.2000,0.0173009
500.0000,0.0172375
499.8000,0.0174187
499.6000,0.0176302
499.4000,0.0175318
499.2000,0.0174475
499.0000,0.0175903
498.8000,0.0174254
498.6000,0.0172832
498.4000,0.0174653
498.2000,0.0173606
498.0000,0.0173067
497.8000,0.0175005
497.6000,0.0176836
497.4000,0.0175247
497.2000,0.0174205
497.0000,0.0175361
496.8000,0.0174838
496.6000,0.0175385
496.4000,0.0176158
496.2000,0.0175775
496.0000,0.0177085
495.8000,0.0176413
495.6000,0.0176194
495.4000,0.0177642
495.2000,0.0179842
495.0000,0.0178935
494.8000,0.0175693
494.6000,0.0177293
494.4000,0.0178082
494.2000,0.0178185
494.0000,0.0180247
493.8000,0.0180617
493.6000,0.0180287
493.4000,0.0178776
493.2000,0.0180081
493.0000,0.0179904
492.8000,0.0180178
492.6000,0.017949
492.4000,0.018014
492.2000,0.018074
492.0000,0.0180007
491.8000,0.0181322
491.6000,0.0179722
491.4000,0.0180921
491.2000,0.0183682
491.0000,0.0183303
490.8000,0.0184113
490.6000,0.0183532
490.4000,0.0182067
490.2000,0.0181679
490.0000,0.0181715
489.8000,0.0181269
489.6000,0.0183583
489.4000,0.018415
489.2000,0.0181619
489.0000,0.0182983
488.8000,0.01835
488.6000,0.0183415
488.4000,0.0183939
488.2000,0.0184504
488.0000,0.0184042
487.8000,0.0184808
487.6000,0.0187921
487.4000,0.0187589
487.2000,0.0185297
487.0000,0.0186413
486.8000,0.0185346
486.6000,0.0184801
486.4000,0.018633
486.2000,0.0186275
486.0000,0.0187309
485.8000,0.0188578
485.6000,0.0187927
485.4000,0.0186722
485.2000,0.0186389
485.0000,0.0187832
484.8000,0.0186498
484.6000,0.0186656
484.4000,0.0187017
484.2000,0.0188257
484.0000,0.0188389
483.8000,0.0186953
483.6000,0.0189972
483.4000,0.0192466
483.2000,0.019019
483.0000,0.0188645
482.8000,0.0188538
482.6000,0.0189741
482.4000,0.0189208
482.2000,0.0189108
482.0000,0.0191218
481.8000,0.0191934
481.6000,0.0191303
481.4000,0.0191992
481.2000,0.0192631
481.0000,0.0192701
480.8000,0.0192264
480.6000,0.0192846
480.4000,0.0193332
480.2000,0.0192043
480.0000,0.019223
479.8000,0.0193998
479.6000,0.0194132
479.4000,0.0194433
479.2000,0.0196359
479.0000,0.0195542
478.8000,0.019434
478.6000,0.0195128
478.4000,0.0195219
478.2000,0.0194627
478.0000,0.0195711
477.8000,0.0195829
477.6000,0.0197233
477.4000,0.0196462
477.2000,0.0194805
477.0000,0.0196211
476.8000,0.0197731
476.6000,0.0197579
476.4000,0.0197742
476.2000,0.0198478
476.0000,0.0198917
475.8000,0.0197081
475.6000,0.0196892
475.4000,0.0197297
475.2000,0.0197767
475.0000,0.0198932
474.8000,0.0200908
474.6000,0.0200741
474.4000,0.0199869
474.2000,0.0198349
474.0000,0.0198029
473.8000,0.020003
473.6000,0.0200083
473.4000,0.0199205
473.2000,0.0199215
473.0000,0.0200058
472.8000,0.0201507
472.6000,0.0201171
472.4000,0.0199546
472.2000,0.0199517
472.0000,0.0201518
471.8000,0.0199305
471.6000,0.0198037
471.4000,0.0200735
471.2000,0.0201802
471.0000,0.0202116
470.8000,0.0201431
470.6000,0.020071
470.4000,0.0201282
470.2000,0.0200245
470.0000,0.0200238
469.8000,0.0201826
469.6000,0.0201712
469.4000,0.0201616
469.2000,0.0202253
469.0000,0.0202509
468.8000,0.0201856
468.6000,0.0200829
468.4000,0.0200686
468.2000,0.0204298
468.0000,0.0203913
467.8000,0.0202281
467.6000,0.0201583
467.4000,0.0201617
467.2000,0.0203913
467.0000,0.0205501
466.8000,0.0203885
466.6000,0.0204143
466.4000,0.020464
466.2000,0.0204068
466.0000,0.0203803
465.8000,0.0204867
465.6000,0.0206362
465.4000,0.020739
465.2000,0.0207056
465.0000,0.020599
464.8000,0.0204457
464.6000,0.0203604
464.4000,0.0203017
464.2000,0.0207056
464.0000,0.0206948
463.8000,0.0204856
463.6000,0.0207314
463.4000,0.0209355
463.2000,0.0208707
463.0000,0.0206384
462.8000,0.02052
462.6000,0.0205702
462.4000,0.0206177
462.2000,0.0207391
462.0000,0.0207604
461.8000,0.0206965
461.6000,0.0208051
461.4000,0.020882
461.2000,0.020733
461.0000,0.0206275
460.8000,0.0207375
460.6000,0.0206809
460.4000,0.020621
460.2000,0.020694
460.0000,0.0206954
459.8000,0.0207504
459.6000,0.0209191
459.4000,0.0208047
459.2000,0.0208238
459.0000,0.0207862
458.8000,0.0207077
458.6000,0.0207967
458.4000,0.0209936
458.2000,0.0208561
458.0000,0.0207648
457.8000,0.0207512
457.6000,0.0207089
457.4000,0.0205811
457.2000,0.0207401
457.0000,0.0209726
456.8000,0.021022
456.6000,0.0210753
456.4000,0.0211363
456.2000,0.0208615
456.0000,0.0206822
455.8000,0.0207325
455.6000,0.020972
455.4000,0.020968
455.2000,0.0211445
455.0000,0.0212046
454.8000,0.0212027
454.6000,0.0213235
454.4000,0.0211415
454.2000,0.0210992
454.0000,0.0212899
453.8000,0.0212468
453.6000,0.0211089
453.4000,0.0210743
453.2000,0.0209556
453.0000,0.0210631
452.8000,0.0214025
452.6000,0.0213898
452.4000,0.0212678
452.2000,0.0212205
452.0000,0.0212174
451.8000,0.0213542
451.6000,0.0213476
451.4000,0.0212789
451.2000,0.0212448
451.0000,0.0212496
450.8000,0.0213084
450.6000,0.0214683
450.4000,0.021365
450.2000,0.0210981
450.0000,0.0206778
449.8000,0.0209718
449.6000,0.0209866
449.4000,0.021059
449.2000,0.0211057
449.0000,0.0210612
448.8000,0.0209927
448.6000,0.0211292
448.4000,0.0212124
448.2000,0.021206
448.0000,0.0210343
447.8000,0.0211518
447.6000,0.0213365
447.4000,0.0213047
447.2000,0.0212761
447.0000,0.0212834
446.8000,0.0212867
446.6000,0.0215382
446.4000,0.0214391
446.2000,0.0212307
446.0000,0.0212481
445.8000,0.021322
445.6000,0.0212784
445.4000,0.0213045
445.2000,0.0214388
445.0000,0.021383
444.8000,0.0213668
444.6000,0.0214964
444.4000,0.0213879
444.2000,0.0214271
444.0000,0.021496
443.8000,0.0216261
443.6000,0.0215497
443.4000,0.0214329
443.2000,0.0216504
443.0000,0.0216541
442.8000,0.0216576
442.6000,0.0215695
442.4000,0.0215749
442.2000,0.0217379
442.0000,0.0218536
441.8000,0.0218496
441.6000,0.0218127
441.4000,0.021602
441.2000,0.0216548
441.0000,0.0219099
440.8000,0.0218431
440.6000,0.0215606
440.4000,0.0215488
440.2000,0.0216726
440.0000,0.0217656
439.8000,0.0217995
439.6000,0.0218522
439.4000,0.0218876
439.2000,0.0220688
439.0000,0.0221592
438.8000,0.0221475
438.6000,0.0220675
438.4000,0.0222089
438.2000,0.0220295
438.0000,0.0221657
437.8000,0.0222127
437.6000,0.0222231
437.4000,0.0222529
437.2000,0.0221796
437.0000,0.0223363
436.8000,0.0223681
436.6000,0.0223098
436.4000,0.0222608
436.2000,0.0221656
436.0000,0.022254
435.8000,0.0225581
435.6000,0.0225602
435.4000,0.0222015
435.2000,0.022246
435.0000,0.0222811
434.8000,0.0223484
434.6000,0.022488
434.4000,0.0224183
434.2000,0.0224645
434.0000,0.0226138
433.8000,0.0225843
433.6000,0.0225513
433.4000,0.0226552
433.2000,0.0227574
433.0000,0.0226678
432.8000,0.0225316
432.6000,0.0227944
432.4000,0.0229183
432.2000,0.0229285
432.0000,0.0225041
431.8000,0.0224692
431.6000,0.0227062
431.4000,0.0228014
431.2000,0.0227167
431.0000,0.0226833
430.8000,0.0228521
430.6000,0.0230003
430.4000,0.0232266
430.2000,0.0230517
430.0000,0.0226458
429.8000,0.0229117
429.6000,0.0229471
429.4000,0.0228824
429.2000,0.022988
429.0000,0.0230163
428.8000,0.0231097
428.6000,0.0233314
428.4000,0.0232246
428.2000,0.0232227
428.0000,0.0232691
427.8000,0.0231204
427.6000,0.0230473
427.4000,0.0230297
427.2000,0.022922
427.0000,0.0229927
426.8000,0.0231061
426.6000,0.0232234
426.4000,0.0232086
426.2000,0.0231812
426.0000,0.0230477
425.8000,0.0232718
425.6000,0.0234019
425.4000,0.0231703
425.2000,0.0231893
425.0000,0.0231998
424.8000,0.0232278
424.6000,0.0233048
424.4000,0.0235512
424.2000,0.0235328
424.0000,0.0235477
423.8000,0.0236128
423.6000,0.0234685
423.4000,0.0233777
423.2000,0.0235036
423.0000,0.0235567
422.8000,0.0234381
422.6000,0.023446
422.4000,0.0236339
422.2000,0.0235823
422.0000,0.0236276
421.8000,0.0235573
421.6000,0.0235019
421.4000,0.0233213
421.2000,0.023315
421.0000,0.0233197
420.8000,0.0230577
420.6000,0.0232816
420.4000,0.0233887
420.2000,0.0231511
420.0000,0.0233766
419.8000,0.0232594
419.6000,0.0233578
419.4000,0.0235261
419.2000,0.0235319
419.0000,0.0235094
418.8000,0.0234287
418.6000,0.0235872
418.4000,0.0236152
418.2000,0.0233782
418.0000,0.0233494
417.8000,0.0232206
417.6000,0.023142
417.4000,0.0231287
417.2000,0.0232505
417.0000,0.0234534
416.8000,0.0234404
416.6000,0.0235573
416.4000,0.0235617
416.2000,0.0231393
416.0000,0.0231899
415.8000,0.0237785
415.6000,0.0237999
415.4000,0.0234161
415.2000,0.0234163
415.0000,0.0237497
414.8000,0.0235255
414.6000,0.0233496
414.4000,0.0233638
414.2000,0.0235514
414.0000,0.0238141
413.8000,0.0238219
413.6000,0.0236392
413.4000,0.0236601
413.2000,0.0235638
413.0000,0.0234853
412.8000,0.0237767
412.6000,0.0237999
412.4000,0.0235171
